source,query,topic_id,post_id,url,title,created_at,author_hash,reply_count,views,like_count,text,word_count,mentions_s4hana,mentions_fiori,mentions_uipath,mentions_sap_gui,T1_ui_selector_breakage,T2_data_model_transaction_change,T3_auth_landscape_access,T4_timing_reliability,T5_adaptation_method,T6_governance_change_management,T7_business_impact,T8_strategy_decision,suggested_theme_count
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,877593,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/1,Maximize SAP Investments with UiPath Automation and Testing,2021-01-18T12:23:13.670Z,e79b9034cec2a93c,12,3562,,"Listen to the experts from PwC and UiPath on how SAP Automation and Testing are integrated seamlessly from a common platform SAP implementations are usually complex, undergo constant change and are not always easy to integrate with other services. For SAP users they often come with large volumes of manual, repetitive work. UiPath technology can provide answers to these challenges. Advanced RPA technology lets you deploy automation across your SAP and non-SAP systems while best-of-breed testing capabilities allow optimizing your critical end-to-end business processes. 𝗝𝗼𝗶𝗻 𝗼𝘂𝗿 𝘄𝗲𝗯𝗶𝗻𝗮𝗿 𝗼𝗻 2021-01-21T15:00:00Z 𝘁𝗼 𝗵𝗲𝗮𝗿 𝗮𝗯𝗼𝘂𝘁: How an automated, centrally managed approach supports continuous testing of your SAP business processes, robots and SAP S/4HANA migration How to execute tests faster using a unified testing environment that’s efficient, easy to use, and shareable across your organization How the UiPath low-code technology enables test development and simple deployment SPEAKERS: image 200×200 46.7 KB - Lev Kushnir | Director of Product Management, UiPath image 100×100 17.6 KB - Robert Thullner | Presales Technical Consultant, UiPath image 366×365 32.4 KB - Abdoul Fabré | Manager Finance Service Technology Consulting, PwC image 230×223 12.2 KB - Ard Kramer | Senior Consultant and Host of Test Automation days, OrangeCrest If you can’t attend the live webinar, simply sign up and we will send you the recording . Register HERE",231,1,0,1,0,0,0,0,0,1,0,0,0,1
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,877616,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/2,Maximize SAP Investments with UiPath Automation and Testing,2021-01-18T12:57:46.800Z,e79b9034cec2a93c,12,3562,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,877677,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/3,Maximize SAP Investments with UiPath Automation and Testing,2021-01-18T13:42:01.323Z,f7e1042ac257b1b3,12,3562,,"HI All, The preparation is done The demo is ready We are looking forward with my colleagues to meeting our SAP community Best regards, Lev",25,0,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,877881,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/4,Maximize SAP Investments with UiPath Automation and Testing,2021-01-18T16:59:31.054Z,02200b2602e0a20b,12,3562,,"@LevKushnir Hello Lev, looking forward to the webinar. Best regards Stefan",11,0,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,879784,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/5,Maximize SAP Investments with UiPath Automation and Testing,2021-01-21T06:34:48.359Z,6d60ee89c48e3aaa,12,3562,,"@LevKushnir Registered already! One thing, can i check if there is an SAP instance that we can use to practice our solutions?",22,0,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,880054,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/6,Maximize SAP Investments with UiPath Automation and Testing,2021-01-21T11:30:33.727Z,f7e1042ac257b1b3,12,3562,,"HI @seanrockvz13 We are not offering an access to our SAP demo environment. Best regards, Lev",16,0,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,880495,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/7,Maximize SAP Investments with UiPath Automation and Testing,2021-01-21T23:56:36.678Z,79f85f240c1f28de,12,3562,,"Hi All, Could you tell me where can get the review video? Thank you",14,0,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,880496,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/8,Maximize SAP Investments with UiPath Automation and Testing,2021-01-21T23:59:37.455Z,79f85f240c1f28de,12,3562,,"Our team already using Winshuttle to automate SAP process… But somehow, it isn’t good experience. I really want to see how Uipath can do it. Please let me know if have any review for this demo.",37,0,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,882264,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/9,Maximize SAP Investments with UiPath Automation and Testing,2021-01-25T10:45:02.225Z,f7e1042ac257b1b3,12,3562,,"HI @Chen_Kenny Please register to the webinar and you will get a link to the video. What are the challenges you have with SAP automation? Best regards, Lev",28,0,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,882284,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/10,Maximize SAP Investments with UiPath Automation and Testing,2021-01-25T11:14:59.205Z,79f85f240c1f28de,12,3562,,"Thanks for your reply, I tried company mail and individual mail, but I didn’t receive any response. Even in the junk box. I think the main challenge is hard to efficiently corporate with different tools (Excel, Access), PLM systems (Web-based), which means we also need to spend much time creating many Access and Excel VBA tools. When the project is quite complicated, it’s hard to maintain. And the other problem is we can’t run the robots in the background. Thank you Best regards, Kenny Chen",89,0,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,882548,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/11,Maximize SAP Investments with UiPath Automation and Testing,2021-01-25T16:34:01.221Z,f7e1042ac257b1b3,12,3562,,"@Chen_Kenny I have just checked with our marketing team. The recording will be available today/tomorrow and everyone registered will be notified. They have to convert the video and it took some time Best regards, Lev",36,0,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,887837,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/12,Maximize SAP Investments with UiPath Automation and Testing,2021-02-03T09:55:16.984Z,f7e1042ac257b1b3,12,3562,,"New stuff is coming: UiPath Supports SAP ® WinGUI 7.70 | UiPath Blogs HI Community People Last week, SAP released the latest version of SAP WinGUI, 7.70. UiPath is proud to fully support SAP WinGUI 7.70 and all of its latest features. SAP customers who wish to create automations will benefit from seamless integration and support of all automation capabilities of the latest as well as previous versions of SAP WinGUI, such as SAP WinGUI 7.40, 7.50, and 7.60 (any patch level). UiPath customers are leveraging our automations on top of SAP S/4HANA® or SAP ECC® to ac… Best regards, Lev",106,1,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,966525,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/13,Maximize SAP Investments with UiPath Automation and Testing,2021-06-03T17:55:43.731Z,100689bb1d57931e,12,3562,,"@Chen_Kenny I am interested more on this winshuttle issue I have a process that need SAP automation , but customer using winshuttle. But overall process is webapps, excel and other apps. and this winshuttle-excel add in is used. Did you over come your issue by removing winshuttle and use uipath or used uipath over winshuttle? and do rest of the process with uipath?",63,0,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,966650,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/14,Maximize SAP Investments with UiPath Automation and Testing,2021-06-04T03:26:46.948Z,79f85f240c1f28de,12,3562,,Winshuttle has IPC(International Patent Classification) for download some SAP tables(very efficient) and background process SAP. I only use winshuttle to download SAP table because it’s more efficient than using uipath through the interface .,36,0,0,1,0,0,1,0,0,0,0,0,0,1
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,966700,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/15,Maximize SAP Investments with UiPath Automation and Testing,2021-06-04T05:58:41.203Z,02200b2602e0a20b,12,3562,,"@Chen_Kenny Hello Kenny, that sounds interesting, but please help me to understand that better. I look around of the architecture of Winshuttle. In a video I found this map: image 1202×616 121 KB As far as I understand this map correctly, Winshuttle installs it owns function modules in the SAP back-end. Can you confirm this? Thanks and best regards Stefan P.S. Here an interesting White Paper .",69,0,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,966798,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/16,Maximize SAP Investments with UiPath Automation and Testing,2021-06-04T08:08:40.649Z,79f85f240c1f28de,12,3562,,"I can’t 100% confirm that. I am a user not a developer for winshuttle. But I saw our winshuttle developer create a script in the latest winshuttle version. It’s quite simple to get the table (not need coding , like excel queery, but data already in there, you just search tables which our IT already defined), and also can customize the table for your business operation. user will get winshuttle script , our job just open , run , and get the table…",81,0,0,1,0,0,1,0,0,0,0,0,0,1
uipath_forum,"""SAP S/4HANA"" ""UiPath""",284095,966811,https://forum.uipath.com/t/maximize-sap-investments-with-uipath-automation-and-testing/284095/17,Maximize SAP Investments with UiPath Automation and Testing,2021-06-04T08:20:57.044Z,02200b2602e0a20b,12,3562,,"@Chen_Kenny Hello Kenny, thank you very much. RPA is a non-invasive approach and UiPath follows this. When Winshuttle implements a stub of RFC function modules it is invasive. In my opinion these approaches cannot be compared. Certainly then Winshuttle is much more powerful because it uses the technological approach of the SAP back-end system, which UiPath doesn’t do. Best regards Stefan",64,0,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",512506,1419931,https://forum.uipath.com/t/uipath-supports-the-latest-sap-wingui-8-00-and-sap-business-client-8-00/512506/1,UiPath Supports the Latest SAP® WinGUI 8.00 and SAP Business Client 8.00,2023-01-31T20:27:05.303Z,bbc5e661e106c6dc,0,896,,"SAP just released the latest version of SAP GUI for Windows (WinGUI) 8.00. UiPath is proud to announce full support—available now—for SAP WinGUI 8.00 and all the latest features. Thanks to a close partnership with SAP, SAP customers will experience the advantage of our certified integration with SAP. Customers will also be able to seamlessly migrate to the latest version of SAP WinGUI without needing to rework or adopt their current automation such as robotic process workflows or test cases. What does this mean for SAP WinGUI and SAP automation via the UiPath Business Automation Platform? SAP WinGUI is the front-end software of SAP systems, which allows users to interact with the system and perform various tasks such as data entry, reporting, and analysis. SAP ERP Central Component (ECC), SAP S/4HANA, and many other SAP systems use SAP WinGUI as their main user interface (and have for many years). UiPath Business Automation Platform supports the following versions of SAP WinGUI for Windows 7 and Windows 10, for both architecture types (32bit and 64bit) and for both logon tools SAP Logon and SAP Logon Pad. SAP WinGUI 8.00 (fresh newcomer to the SAP WinGUI family) SAP WinGUI 7.70 SAP WinGUI 7.60 SAP WinGUI 7.50 SAP WinGUI 7.40 All available themes (such as Quartz, Belize, Blue Crystal, or Corbu) can be used for SAP automation with UiPath. SAP Business Client 8.00 is also fully supported, so customers can automate via the UiPath Platform for all commonly used SAP Business Client versions such as 7.00, 7.70, and the latest 8.00. We support any browser type and all SAP user interfaces (UIs), including SAP WinGUI, SAP WebDynpro, and SAP Fiori Launchpad. Both 32bit and 64bit architecture types are supported. SAP WinGUI 8.00 highlights The most significant factor for UiPath customers to be aware of is that UiPath automation is not affected by the UI visual improvements. And automation can still be performed in a stable and reliable way. Here are the top three highlights of SAP WinGUI 8.00. True 64bit version of SAP GUI for Windows Previously, the SAP GUI for Windows was only offered in a 32bit version, except for certain automation controls such as the Logon Control, Table Factory Control, BAPI Control, and Function Control. While the 32bit version is compatible with 64bit operating systems, it does have limitations in terms of memory usage and integration with other 64bit processes. As a result of customer requests, SAP has implemented and began offering a 64bit version of the SAP GUI for Windows. With version 8.00, the SAP GUI includes both 32bit and 64bit versions. Customers can choose which version to use. However, it is not possible to run both versions simultaneously on the same PC. Improvements for Quartz themes SAP customers will find the user interface more visually appealing and easy to use thanks to the numerous improvements. The Quartz rendering engine has been overhauled, resulting in a more cohesive look and feel (such as improved rounded corners and text appearance). Additionally, SAP has added new features. The OKCode (“command”) field now includes buttons for deleting entries in its history using the mouse, and visualization of the dotted focus has been enhanced and is now more prominent. Enhancements: HTML Control based on Microsoft Edge and WebView2 The HTML Control, which is based on WebView2, is a relatively new control that relies on a new Microsoft component and has some limitations. However, in release 8.00, one of the most significant issues was resolved. Before, when SAP WinGUI opened an external browser window through the HTML Control, only a browser tab would appear (without navigation, menu, and tab-grouping options). But now, thanks to a new browser extension for Microsoft Edge, this limitation has been eliminated. Now, the HTML Control based on Edge can open a fully functioning Edge browser window, similar to how the HTML Control based on Internet Explorer already does. For more information, check out SAP's articles about the release: SAP GUI for Windows 8.00: New Features & Lifecycle Information New Major Release is on the way – SAP Business Client 8.00 Are you looking for ideas for business process automations on top of SAP WinGUI 8.00, seeking help with your move to SAP S/4HANA, or looking to accelerate and automate your SAP testing ? Talk to us . We're here to help. This is a companion discussion topic for the original entry at https://www.uipath.com/blog/product-and-updates/uipath-supports-latest-sap-wingui-8-and-sap-business-client-8",772,1,1,1,1,1,1,0,0,1,1,0,1,5
uipath_forum,"""SAP S/4HANA"" ""UiPath""",342188,1023490,https://forum.uipath.com/t/database-table-prologa/342188/1,Database table prologa,2021-09-02T22:40:52.168Z,17c4581ced849dfd,0,1073,,How can I find table data available for prologa,9,0,0,0,0,0,1,0,0,0,0,0,0,1
uipath_forum,"""SAP S/4HANA"" ""UiPath""",342188,1023568,https://forum.uipath.com/t/database-table-prologa/342188/2,Database table prologa,2021-09-03T03:46:29.297Z,02200b2602e0a20b,0,1073,,"@Marouane_Bahlouli Hello Marouane, welcome in the UiPath Community. For all for a better understanding: PROLOGA is a German IT company from Halle which offers SAP industry solutions like SAP Waste and Recycling and SAP Smart Meter Roll-Out . In the Operations Guide of SAP S/4HANA for Waste and Recycling by PROLOGA you can find a very important hint: “… in the /WATP/ namespace.” Thus it can be assumed that all PROLOGA specific tables start with the prefix /WATP/. Call transaction code (TAC) SE16 with /WATP/* and open the search help to get an overview. Or open in TAC SE16 the table DD02L and search /WATP/*. image 778×411 12.9 KB Best regards Stefan",114,1,0,1,0,0,1,0,0,0,0,0,0,1
uipath_forum,"""SAP S/4HANA"" ""UiPath""",342188,1025022,https://forum.uipath.com/t/database-table-prologa/342188/3,Database table prologa,2021-09-06T03:47:13.138Z,bbc5e661e106c6dc,0,1073,,This topic was automatically closed 3 days after the last reply. New replies are no longer allowed.,17,0,0,0,0,0,1,0,0,0,0,0,0,1
uipath_forum,"""SAP S/4HANA"" ""UiPath""",333587,1001243,https://forum.uipath.com/t/packed-rpa-presentations-robot-races-and-more-sapphire-now-day-1-highlights/333587/1,"Packed RPA Presentations, Robot Races, and More: SAPPHIRE NOW Day 1 Highlights",2021-07-29T19:46:02.969Z,bbc5e661e106c6dc,0,685,,"UiPath wrapped up an exciting first day at the 2019 SAPPHIRE NOW and ASUG Annual Conference ! If you don't have time to read through this post, Peter Villeroy, our Director of Global SAP Practice, shares a quick recap in this video: The keynote talk “Winning in the Experience Economy” kicked off the three-day annual SAP event. SAP CEO Bill McDermott set the tone for the event by explaining how customer and employee experiences relate to the economy: “Experience is now the organizing principle of the global economy. The difference between what people expect and what they actually experience is the experience gap. These inputs should be guiding the operational systems of your company.” Qualtrics CEO Ryan Smith joined McDermott onstage and elaborated that experience has become a growth engine for businesses. Smith highlighted the need for businesses to consider both operational data (O-data) and “experience data” (X-data) when making any business decision. A focus on improving both the employee and customer experiences is also an important part of the ' automation first ' mindset, which Param Kahlon, Chief Product Officer at UiPath, discussed in his presentation “Robotic Process Automation: The New Enterprise Superpower.” Param spoke to a standing-room-only crowd, explaining how UiPath delivers the ability to accelerate an organization’s digital transformation with an interface that doesn’t require any programming experience. He described how robotic process automation (RPA) provides the intelligent enterprise with more returns from their SAP investment and gave examples of ways SAP customers can use the UiPath Enterprise RPA Platform to automate business processes. To illustrate how automation can be used to improve the customer experience, Param gave a demonstration of UiPath, SAP, and a chatbot being used together. The demonstration involved a customer engaging with a Facebook chatbot to inquire about the status of their order. A UiPath Robot did everything from escalating the order to sourcing the parts from an alternate supplier and updating the new order ship date. The chatbot then informs the customer of the updated status. The entire process is quick and seamless for the customer. Back at the UiPath booth (#943), booth visitors were able to see just how quickly a UiPath Robot can be built when our CMO Bobby Patrick and pre-sales engineer Nadia Malik went head-to-head in a Robot challenge. The two raced against each other to build a UiPath Robot and the winner was the first to have their Robot successfully create a LinkedIn post with hashtags generated by a Microsoft text analysis service, linking to a UiPath blog article on an SAP topic. Malik was today’s winner with a time just over 4 minutes and she’ll defend her title in another Robot race on day two of the conference. Satya Pathangi and Ann Delmedico, from UiPath Global Business Partner Cognizant, also gave a presentation on intelligent automation at our booth. Later in the afternoon, Peter Villeroy joined Bill Hale, Digital Automation Leader at Ernst & Young, for their presentation “Accelerate Your SAP S/4HANA Migration with UiPath RPA and EY.” Hale walked (another) standing-room-only crowd through the benefits of using RPA when migrating to SAP S/4HANA. Together, Hale and Villeroy explained one example from the overall migration where applying advanced RPA capabilities can have a significant impact on the time and cost requirements of the project. 60% - 80% of what you’re doing in SAP ECC 6.0 we can migrate to SAP S/4HANA with automation “Using UiPath for the S/4HANA migration allows you to decrease costs, move to adoption and value faster, spend more on people enablement, spend less on technical enablement, and scale more efficiently with Robots.” We understand your business remains your business after you’ve migrated to S/4HANA and, ultimately, what you really want to gain from the validation phase is confidence that processes which worked before the migration will work the same after the migration. With that in mind, Villeroy explained the action steps for using UiPath to expedite your SAP S/4HANA migration validation phase, including that a lot of effort can be minimized by using UiPath Robots and reusable components. If you missed our presentation, you can learn more from Villeroy’s blog post Accelerate Your SAP S/4HANA Migration with RPA . As an added bonus, after you’ve successfully migrated to S/4HANA, your Robots not only know how to validate your business but also how to run your business processes moving forward. Thank you to all who came over to the booth to learn more about UiPath, cheer on the Robot race, and those who attended our presentations. Come by booth #943 today to see the Robot race or build your own SAP Robot in just 20 minutes. We also look forward to seeing you at our next presentations: Wednesday, May 8th, 11:00 AM Using Robotic Process Automation to Transform Your Finance Department Ashim Gupta, Chief Customer Success Officer, UiPath Wednesday, May 8th, 3:00 PM How to Improve Customer/Employee Experience Across the Enterprise with RPA David Marcus, Product and Technology Alliance Management VP, UiPath Tanja Breitling-Zboril, Global SAP Product Alliance, UiPath We also invite you to join the following UiPath Business Partners at booth #943 today for their presentations and demos: 11:00 AM - 1:00 PM IBM and UiPath: S4 Hana Migration Automation 1:00 PM - 2:00 PM Celonis: Process Mining 1:15 PM - 1:45 PM Ernst & Young and UiPath: S4/Hana Migration Validation 2:00 PM - 4:00 PM Cognizant: SAP Automation Invoice Processing and SAP Inter-company Reconciliation **Update** Read highlights from day two of UiPath at SAPPHIRE NOW 2019 . This is a companion discussion topic for the original entry at https://www.uipath.com/blog/automation/sapphire-now-2019-day-1-highlights",969,1,0,1,0,0,0,0,0,0,0,1,1,2
uipath_forum,"""SAP S/4HANA"" ""UiPath""",778588,1848946,https://forum.uipath.com/t/need-to-do-sap-testing/778588/1,Need to do SAP testing,2024-11-11T06:29:23.440Z,0ac3c80b48a5c966,4,181,,"Hello, I need to do automation fo SAP so i need to do first sap testing using UiPath. I have not done sap automation yet so learning same. can we install sap so i can test with UiPath and if yes please provide me with link or any information you have. help me on same.",55,0,0,1,0,0,0,0,0,1,0,0,0,1
uipath_forum,"""SAP S/4HANA"" ""UiPath""",778588,1849018,https://forum.uipath.com/t/need-to-do-sap-testing/778588/2,Need to do SAP testing,2024-11-11T08:30:53.754Z,9379da2d09e1ed90,4,181,,"Hi @Mathkar_kunal , Refer this link.",5,0,0,0,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",778588,1849774,https://forum.uipath.com/t/need-to-do-sap-testing/778588/3,Need to do SAP testing,2024-11-12T13:02:50.345Z,0ac3c80b48a5c966,4,181,,i have saw this video. my qestion was form where i can downlaod / install sap so can test on same. video is regarding how to automate with sap.,28,0,0,0,0,0,0,0,0,1,0,0,0,1
uipath_forum,"""SAP S/4HANA"" ""UiPath""",778588,1849776,https://forum.uipath.com/t/need-to-do-sap-testing/778588/4,Need to do SAP testing,2024-11-12T13:12:41.403Z,c9f2676a2a2c220a,4,181,,"Sap scripting API must be active. You need to enable this setting on both the user side and the server side. 1-Open SAP GUI (SAP GUI, i.e. Graphical User Interface must be active.) 2-Go to Options 3-Click on the Scripting tab and check the ENABLE scripting option Follow the steps below to activate it on the server side Access SAP server settings Set parameter to TRUE using transaction code RZ11",74,0,0,0,1,1,1,0,0,0,0,0,0,2
uipath_forum,"""SAP S/4HANA"" ""UiPath""",778588,1849778,https://forum.uipath.com/t/need-to-do-sap-testing/778588/5,Need to do SAP testing,2024-11-12T13:23:31.217Z,ed967c7fae115f32,4,181,,"Hi, If you’re new to SAP automation, UiPath Academy is a great resource. They offer free training courses on SAP automation, covering both the basics and advanced topics. You can sign up on the UiPath Academy website to take advantage of these tutorials. There are training courses called “SAP Specialized” and so on. You should check them out such as: UiPath Academy Automation Developer - SAP Specialist Training | UIPath Looking to build production-ready automations for SAP? This learning plan will provide the methods, best practices, tips and tricks, demos, and hands-on exercises to... Regards, Kardelen",97,0,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",778588,1849780,https://forum.uipath.com/t/need-to-do-sap-testing/778588/6,Need to do SAP testing,2024-11-12T13:25:38.013Z,ed967c7fae115f32,4,181,,"I’m not sure, I have never tried it but it seems like SAP offers a trial. You can check it out: SAP S/4HANA Cloud Trial : This is SAP’s latest ERP solution, available as a cloud trial. It provides a comprehensive environment for testing SAP functionalities and automating tasks. You can sign up for this trial here and navigate to the “Try for Free” section. SAP GUI for Windows : If you’re looking to test automation on the SAP GUI (the standard desktop client), you can find trial versions from various SAP forums or through SAP’s partners, as SAP doesn’t directly offer a public GUI download link. Alternatively, you could reach out to SAP directly or check SAP Community forums for guidance. SAP Developer Center : SAP also provides access to developer editions of certain products through the SAP Developer Center . They offer tutorials and resources to set up SAP systems for personal development, including options for running SAP on local or cloud environments. Each of these options should provide you with an environment to practice SAP automation with UiPath. Regards, Kardelen",185,1,0,1,1,1,0,0,0,1,0,0,0,2
uipath_forum,"""SAP S/4HANA"" ""UiPath""",778588,1849904,https://forum.uipath.com/t/need-to-do-sap-testing/778588/7,Need to do SAP testing,2024-11-12T18:43:38.409Z,1d3b910501aa54e5,4,181,,"Hi Kunal, You can refer this blog on the UiPath Community, which provides a step-by-step guide for building your first SAP-based automation: [ Automating SAP Compliance and Audit Processes ] Feel free to reach out if you have any questions! Happy Automation",43,0,0,1,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",778588,1849919,https://forum.uipath.com/t/need-to-do-sap-testing/778588/8,Need to do SAP testing,2024-11-12T19:15:25.144Z,0ac3c80b48a5c966,4,181,,yes i will refer but can you please help me to install sap on my laptop for testing purpose. my requirement is to install sap first so i can test.,30,0,0,0,0,0,0,0,0,1,0,0,0,1
uipath_forum,"""SAP S/4HANA"" ""UiPath""",778588,1850025,https://forum.uipath.com/t/need-to-do-sap-testing/778588/9,Need to do SAP testing,2024-11-13T04:33:19.719Z,1d3b910501aa54e5,4,181,,"Hi Kunal, You can download the trial version from this link: Developer Trials and Downloads | SAP Developer .",17,0,0,0,0,0,0,0,0,0,0,0,0,0
uipath_forum,"""SAP S/4HANA"" ""UiPath""",333592,1001248,https://forum.uipath.com/t/building-intelligent-enterprise-how-rpa-takes-your-sap-applications-to-the-next-level/333592/1,Building Intelligent Enterprise: How RPA Takes Your SAP Applications to the Next Level,2021-07-29T19:46:04.615Z,bbc5e661e106c6dc,0,632,,"The world is watching closely as both physical and software robots take on more and more tasks, freeing up employees’ time for strategic, productive, or purely fun activities. While SAP has provided solutions and services for automation since introducing Business Workflow in the 1990s, deploying Robotic Process Automation (RPA) for SAP-centric business processes is still new to many traditional SAP customers. If you are among those SAP project leads, architects, or end users who still feel slight discomfort or unfamiliarity with how RPA and SAP processes make a great fit, this blog post is for you. In this post, I will discuss: What RPA can do for SAP customers and how this differs from traditional back-end automations Example use cases for RPA in SAP environments How to get started automating SAP processes with RPA Automating manual, repetitive tasks with RPA has the following benefits: Immediate savings with the first automated processes Reduced risk by not touching your back-end systems Decreased workload for information technology (IT) employees, enabling them to focus on business-critical activities Typical use cases for RPA and SAP solutions Order-to-Cash process Take the example of automating a SAP Sales Order entry: A software robot will read the information on incoming sales orders (which may come in the form of paper documents, emails, email attachments, or Excel spreadsheets) via optical character recognition (OCR). The robot would then enter the information in SAP, book the Sales Order in SAP, and start the Sales Order fulfillment process. Supply Chain Management and Procurement processes When automating a supplier evaluation process, a robot can compare current prices and availability of goods and raw material. The robot will check for delivery times from different suppliers, and evaluate suppliers and material ratings. A software robot can also be used to automate the purchase order follow-up process. Robots can be used to analyze data and determine answers to the following questions: Has the vendor received the purchase order and has he accepted it? Has the PO been fulfilled? Are related documents (such as a goods receipt or invoice) available and do they match the order? HR onboarding process With RPA, a robot can input HR Master Data from the recruiting application directly into the SAP Human Capital Management (HCM) system or SAP SuccessFactors systems. Uploading data from resumes, drivers’ licenses, and HR forms can also be completed via RPA. SAP S/4HANA migration Migrating to SAP S/4HANA can be a tedious and cost-intensive project. You can reduce your cost, reduce the risk of the migration, and speed up the migration process by automating some of the tasks related to preparing for the migration and the data validation phase. Register for our webinar to learn how RPA can accelerate your S/4HANA future! Getting started using RPA to automate SAP processes 1. If you are new to RPA, start by making yourself familiar with UiPath by downloading the UiPath Community Edition or start a free trial of the UiPath Enterprise RPA Platform . 2. Identify the manual, but standard, high volume SAP processes that are the most promising for RPA implementation. You can also refer back to the examples above for inspiration. 3. Contact us or one of our specialized business partners and we would be happy to help you. Tanja Breitling-Zboril heads Global SAP Product Alliance at UiPath. This is a companion discussion topic for the original entry at https://www.uipath.com/blog/rpa/sap-and-rpa-together-drive-digital-transformation",585,1,0,1,0,0,0,0,0,0,0,1,0,1
